BrandID,Brand Name,Updated
677,Kent Graphtec (USA),TRUE
678,"Kent Sports, Inc.",FALSE
679,Keystone Inc,FALSE
680,"KGST Golf Institute, Inc.",FALSE
681,Kitagawa Bussan Co Ltd,FALSE
682,"Kittyhawk, LLC",FALSE
683,KJ Golf Co Ltd,FALSE
684,Kobayashi Golf Co Ltd,FALSE
685,Koei Golf Limited Co.,FALSE
686,Kojima Co Ltd,FALSE
687,"Kokusai Kogyo Co., Ltd.",FALSE
688,Komperdell Austria Ges Mbh,FALSE
689,Komperdell Sportartikel GmbH,FALSE
690,Korea Kasco Co Ltd,FALSE
691,Krank Golf,FALSE
692,Kurio Co Ltd,FALSE
693,Kutsuma Co Ltd,FALSE
694,Kyowa Golf Co Ltd,FALSE
695,L$D Golf Clubs,FALSE
696,Lake Golf,FALSE
697,Lark Sports,TRUE
698,"Lauden Golf, Inc.",FALSE
699,Lezax Inc,FALSE
700,Limited Co. Koei Golf,FALSE
701,Lind Golf,FALSE
702,LinksWalker/ AirSlot,FALSE
703,Liquidmetal Golf,FALSE
704,Longhorn Golf Company,FALSE
705,Low Pro Golf,FALSE
706,LSD Golf Clubs,FALSE
707,Lynx Golf Europe,FALSE
708,Lynx Golf Limited,FALSE
709,M-West Co Ltd,FALSE
710,M.G. Korea,FALSE
711,"Mackeil, Robert F",FALSE
712,MacLeonard Golf,FALSE
713,Magnus Golf,FALSE
714,Majeski Golf,FALSE
715,Majesty Golf Co Ltd,FALSE
716,Makser S.A.,FALSE
717,Manzanita Golf,FALSE
718,Mario's Golf Shop,FALSE
719,Maruman & Co  Ltd,FALSE
720,Masda Golf,TRUE
721,Master Grip,FALSE
722,Masterfit Golf LTD,FALSE
723,Matsumoto Golf Inc,FALSE
724,Mattiace Golf,FALSE
725,Max Soul Golf Inc,FALSE
726,"McHenry Metals Golf, Inc.",FALSE
727,McKenly Golf,FALSE
728,McKenly International ,TRUE
729,"MCM Golf, Inc.",FALSE
730,MD Golf,FALSE
731,MDF Supplies Pte Ltd,FALSE
732,Mercury Composite,FALSE
733,Meridian (Luton) Ltd.,FALSE
734,Meridian Golf,FALSE
735,Merit Golf Company,FALSE
736,MG Golf,FALSE
737,Micro Farm,TRUE
738,Midas Golf Enterprises Co. LTD.,FALSE
739,Midori Planning Co Ltd,FALSE
740,Mikesan Golf,FALSE
741,"ML Golf, Inc.",FALSE
742,Modart Co Ltd,FALSE
743,MOI Golf,FALSE
744,"Monark Golf Supply, Inc.",FALSE
745,Monstar Psycho Co. Ltd,FALSE
746,"Montech Golf Company, Inc.",FALSE
747,Morita Golf Co Ltd,FALSE
748,Move One Co Ltd,FALSE
749,MT Global Co Ltd,FALSE
750,MVI Trading,FALSE
751,Myway Family Club Co Ltd,FALSE
752,"Nakajima, Inc.",FALSE
753,Natural Golf,FALSE
754,Nestor Golf,FALSE
755,New Plaza Golf,FALSE
756,Newport Golf,TRUE
757,Next Enterprise Co Ltd,FALSE
758,"Next Technology Golf, LLC",FALSE
